UBIGEO,DEPARTAMEN,PROVINCIA,DISTRITO,lat,lon
190103,PASCO,PASCO,HUARIACA,-10.451772432156794,-76.15411208592562
190104,PASCO,PASCO,HUAYLLAY,-10.951975282312697,-76.42544569664028
190105,PASCO,PASCO,NINACACA,-10.792036483762711,-76.06019611804979
190106,PASCO,PASCO,PALLANCHACRA,-10.422156768759445,-76.25146124163469
190107,PASCO,PASCO,PAUCARTAMBO,-10.758892657983266,-75.77342704507903
190108,PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,-10.552711990429923,-76.22831521438209
190109,PASCO,PASCO,SIMON BOLIVAR,-10.726523051937418,-76.41679943516887
190110,PASCO,PASCO,TICLACAYAN,-10.55370995447166,-76.03383494351156
190111,PASCO,PASCO,TINYAHUARCO,-10.760547371135218,-76.24839056799715
190112,PASCO,PASCO,VICCO,-10.863968255990214,-76.23323278903872
190113,PASCO,PASCO,YANACANCHA,-10.6434323834414,-76.19427757022522
190201,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,-10.562905188445505,-76.5724465416825
190202,PASCO,DANIEL ALCIDES CARRION,CHACAYAN,-10.479573893394315,-76.39254638130646
190203,PASCO,DANIEL ALCIDES CARRION,GOYLLARISQUIZGA,-10.48674723722092,-76.40396211478823
190204,PASCO,DANIEL ALCIDES CARRION,PAUCAR,-10.340871116416153,-76.41727997394116
190205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,-10.416197884071025,-76.53592090375122
190206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,-10.478831327120103,-76.32325470427114
190207,PASCO,DANIEL ALCIDES CARRION,TAPUC,-10.41896008835947,-76.46824568578461
190208,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,-10.535774573695743,-76.44799217215177
190301,PASCO,OXAPAMPA,OXAPAMPA,-10.65042210417749,-75.37082114192782
190302,PASCO,OXAPAMPA,CHONTABAMBA,-10.623312906777139,-75.50633924482636
190303,PASCO,OXAPAMPA,HUANCABAMBA,-10.390493052220963,-75.63866739978842
190304,PASCO,OXAPAMPA,PALCAZU,-10.234358943432003,-75.27614118589726
190305,PASCO,OXAPAMPA,POZUZO,-10.132718512692026,-75.58627194126582
190306,PASCO,OXAPAMPA,PUERTO BERMUDEZ,-10.414028086875078,-74.63673294392238
190307,PASCO,OXAPAMPA,VILLA RICA,-10.634197895512544,-75.17591412923777
190308,PASCO,OXAPAMPA,CONSTITUCION,-9.825838193219779,-74.78462591950996
200101,PIURA,PIURA,PIURA,-5.0819908482119205,-80.65852716952364
200104,PIURA,PIURA,CASTILLA,-5.130951832725802,-80.51518182437512
200105,PIURA,PIURA,CATACAOS,-5.47051242319936,-80.36514080381431
200107,PIURA,PIURA,CURA MORI,-5.357590473347384,-80.58604979375879
200108,PIURA,PIURA,EL TALLAN,-5.441294074017094,-80.61136983979551
200109,PIURA,PIURA,LA ARENA,-5.30899082580279,-80.76257133716202
200110,PIURA,PIURA,LA UNION,-5.332873131604988,-80.86799754171744
200111,PIURA,PIURA,LAS LOMAS,-4.692129446406864,-80.22783801010101
200114,PIURA,PIURA,TAMBO GRANDE,-4.919452609574642,-80.33095185603868
200115,PIURA,PIURA,VEINTISEIS DE OCTUBRE,-5.161384757909642,-80.69654201392665
200201,PIURA,AYABACA,AYABACA,-4.68662618194479,-79.60647970300202
200202,PIURA,AYABACA,FRIAS,-4.927298845052331,-79.97101726359867
200203,PIURA,AYABACA,JILILI,-4.531820244815518,-79.83169494302619
200204,PIURA,AYABACA,LAGUNAS,-4.78073989716507,-79.85387005120575
200205,PIURA,AYABACA,MONTERO,-4.638348921589036,-79.84666985594393
200206,PIURA,AYABACA,PACAIPAMPA,-4.946452518119166,-79.65028296419584
200207,PIURA,AYABACA,PAIMAS,-4.636962476338135,-80.0053225078135
200208,PIURA,AYABACA,SAPILLICA,-4.783616721656018,-79.98929453080534
200209,PIURA,AYABACA,SICCHEZ,-4.573016961969848,-79.77750264805633
200210,PIURA,AYABACA,SUYO,-4.461366878185919,-80.06272519057593
200301,PIURA,HUANCABAMBA,HUANCABAMBA,-5.196885810694193,-79.49733114465525
200302,PIURA,HUANCABAMBA,CANCHAQUE,-5.312067632342265,-79.6258326483324
200303,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,-5.024077977496899,-79.36571819494596
200304,PIURA,HUANCABAMBA,HUARMACA,-5.689919639936285,-79.56747489011202
200305,PIURA,HUANCABAMBA,LALAQUIZ,-5.172023124883796,-79.66488256634318
200306,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,-5.424631699990889,-79.60508023609412
200307,PIURA,HUANCABAMBA,SONDOR,-5.40352153514015,-79.3624111178945
200308,PIURA,HUANCABAMBA,SONDORILLO,-5.3979147763708655,-79.46023377880528
200401,PIURA,MORROPON,CHULUCANAS,-5.121696008420382,-80.19440918577298
200402,PIURA,MORROPON,BUENOS AIRES,-5.264485165763999,-79.92504733273064
200403,PIURA,MORROPON,CHALACO,-5.066345998301439,-79.79280968337953
200404,PIURA,MORROPON,LA MATANZA,-5.357721949432303,-80.08750234656296
200405,PIURA,MORROPON,MORROPON,-5.152721248855285,-79.99839244447959
200406,PIURA,MORROPON,SALITRAL,-5.437054560776294,-79.8277046786602
200407,PIURA,MORROPON,SAN JUAN DE BIGOTE,-5.295891955336041,-79.74124259199634
200408,PIURA,MORROPON,SANTA CATALINA DE MOSSA,-5.12578402897946,-79.87561803877195
200409,PIURA,MORROPON,SANTO DOMINGO,-5.0531475423220416,-79.91068078658292
200410,PIURA,MORROPON,YAMANGO,-5.156512980278634,-79.76953545206156
200501,PIURA,PAITA,PAITA,-5.167200167001006,-81.05542081928002
200502,PIURA,PAITA,AMOTAPE,-4.835534787397382,-81.00676488238717
200503,PIURA,PAITA,ARENAL,-4.899573080105851,-81.03003692149554
200504,PIURA,PAITA,COLAN,-4.930721705645109,-81.07091456250811
200505,PIURA,PAITA,LA HUACA,-5.065462813707571,-80.91315990393336
200506,PIURA,PAITA,TAMARINDO,-4.837484701905892,-80.96262690645656
200507,PIURA,PAITA,VICHAYAL,-4.838434002682697,-81.10729973614897
200601,PIURA,SULLANA,SULLANA,-4.825503874808377,-80.54615280692607
200602,PIURA,SULLANA,BELLAVISTA,-4.8897190762953135,-80.67427785231581
200603,PIURA,SULLANA,IGNACIO ESCUDERO,-4.8267335288848425,-80.88564644798574
200604,PIURA,SULLANA,LANCONES,-4.419973008767597,-80.50274202987401
200605,PIURA,SULLANA,MARCAVELICA,-4.537051447653046,-80.78493271977462
200606,PIURA,SULLANA,MIGUEL CHECA,-5.0485353262243695,-80.78842385095905
200607,PIURA,SULLANA,QUERECOTILLO,-4.72609173479066,-80.60426750797554
200608,PIURA,SULLANA,SALITRAL,-4.838299819591755,-80.68325308658314
200701,PIURA,TALARA,PARIÑAS,-4.498848758715541,-81.04352953529784
200702,PIURA,TALARA,EL ALTO,-4.291461100841652,-81.08029590779307
200703,PIURA,TALARA,LA BREA,-4.703844952586657,-81.10822021066762
200704,PIURA,TALARA,LOBITOS,-4.40303288946327,-81.2026508392893
200705,PIURA,TALARA,LOS ORGANOS,-4.194784198886663,-81.06483593420414
200706,PIURA,TALARA,MANCORA,-4.147815630394008,-81.00896001067478
200801,PIURA,SECHURA,SECHURA,-5.916004357013429,-80.66422673899513
200802,PIURA,SECHURA,BELLAVISTA DE LA UNION,-5.426517048968077,-80.74289933287912
200803,PIURA,SECHURA,BERNAL,-5.457751322594965,-80.70200293288309
200804,PIURA,SECHURA,CRISTO NOS VALGA,-5.535190547858249,-80.64102784666069
200805,PIURA,SECHURA,VICE,-5.438623191845636,-80.87454398682115
200806,PIURA,SECHURA,RINCONADA LLICUAR,-5.482079667582655,-80.77435503754418
210101,PUNO,PUNO,PUNO,-15.90500302819321,-70.0636770661983
210102,PUNO,PUNO,ACORA,-16.28732501043862,-69.9084522634998
210103,PUNO,PUNO,AMANTANI,-15.704758224766575,-69.7004329032604
210104,PUNO,PUNO,ATUNCOLLA,-15.678457107079899,-70.15705304291376
210105,PUNO,PUNO,CAPACHICA,-15.64042583843767,-69.82447371899136
210106,PUNO,PUNO,CHUCUITO,-15.890924618755035,-69.87858151294878
210107,PUNO,PUNO,COATA,-15.561546782699454,-69.92375471892022
210108,PUNO,PUNO,HUATA,-15.62161829164133,-69.99779894007516
210109,PUNO,PUNO,MAÑAZO,-15.880794871568016,-70.40861703087286
210110,PUNO,PUNO,PAUCARCOLLA,-15.726288389528467,-70.06714578402456
210111,PUNO,PUNO,PICHACANI,-16.239895611646382,-70.158459292801
210112,PUNO,PUNO,PLATERIA,-15.979633563235556,-69.85729901552499
210113,PUNO,PUNO,SAN ANTONIO,-16.0802761500337,-70.30236042251477
210114,PUNO,PUNO,TIQUILLACA,-15.923680958451868,-70.27143163313886
210115,PUNO,PUNO,VILQUE,-15.780216747753414,-70.26315580496599
210201,PUNO,AZANGARO,AZANGARO,-14.880957465015252,-70.1492220433431
210202,PUNO,AZANGARO,ACHAYA,-15.240697218656592,-70.17770004898613
210203,PUNO,AZANGARO,ARAPA,-15.090043995958448,-70.08460963680935
210204,PUNO,AZANGARO,ASILLO,-14.740806464169795,-70.353822125296
210205,PUNO,AZANGARO,CAMINACA,-15.302825104242403,-70.0943279157364
210206,PUNO,AZANGARO,CHUPA,-15.106277594931123,-69.95196753840845
210207,PUNO,AZANGARO,JOSE DOMINGO CHOQUEHUANCA,-15.029995341381023,-70.32272879827013
210208,PUNO,AZANGARO,MUÑANI,-14.685766087073734,-69.98026969984191
210209,PUNO,AZANGARO,POTONI,-14.416436328580744,-70.09218904706447
210210,PUNO,AZANGARO,SAMAN,-15.269848356665893,-70.01685142369213
210211,PUNO,AZANGARO,SAN ANTON,-14.522621190748348,-70.25669661432283
210212,PUNO,AZANGARO,SAN JOSE,-14.69115502354747,-70.17866182560905
210213,PUNO,AZANGARO,SAN JUAN DE SALINAS,-15.00079699784452,-70.12618908516144
210214,PUNO,AZANGARO,SANTIAGO DE PUPUJA,-15.083405303926705,-70.25035201085042
210215,PUNO,AZANGARO,TIRAPATA,-14.922373879649113,-70.38377959798589
210301,PUNO,CARABAYA,MACUSANI,-14.056176606952151,-70.47015278272359
210302,PUNO,CARABAYA,AJOYANI,-14.174036151878106,-70.22689190518918
210303,PUNO,CARABAYA,AYAPATA,-13.501084191257968,-70.2435379715826
210304,PUNO,CARABAYA,COASA,-13.643368230580748,-69.89748198266409
210305,PUNO,CARABAYA,CORANI,-13.923634362138817,-70.70515439566236
210306,PUNO,CARABAYA,CRUCERO,-14.336383315613642,-69.92891435370233
210307,PUNO,CARABAYA,ITUATA,-13.829641523993711,-70.11609447308261
210308,PUNO,CARABAYA,OLLACHEA,-13.741614339010756,-70.54126219000626
210309,PUNO,CARABAYA,SAN GABAN,-13.524051644571157,-70.39487062580396
210310,PUNO,CARABAYA,USICAYOS,-14.140775462252542,-69.93830785772418
210401,PUNO,CHUCUITO,JULI,-16.328717928650878,-69.5029258536424
210402,PUNO,CHUCUITO,DESAGUADERO,-16.620151642610892,-69.08028032098531
210403,PUNO,CHUCUITO,HUACULLANI,-16.604150989260596,-69.39887581980621
210404,PUNO,CHUCUITO,KELLUYO,-16.721602029471203,-69.24801544371242
210405,PUNO,CHUCUITO,PISACOMA,-16.931261156451903,-69.44769514208049
210406,PUNO,CHUCUITO,POMATA,-16.356660126772976,-69.28822218428283
210407,PUNO,CHUCUITO,ZEPITA,-16.49459844799239,-69.17794688976302
210501,PUNO,EL COLLAO,ILAVE,-16.240208412423705,-69.67808561227034
210502,PUNO,EL COLLAO,CAPAZO,-17.10984906118402,-69.70201667973926
210503,PUNO,EL COLLAO,PILCUYO,-16.09582882749022,-69.50862290836479
210504,PUNO,EL COLLAO,SANTA ROSA,-16.835792076821296,-69.85519745810826
210505,PUNO,EL COLLAO,CONDURIRI,-16.55265396742883,-69.63347099139546
210601,PUNO,HUANCANE,HUANCANE,-15.183208408408493,-69.80902123152218
210602,PUNO,HUANCANE,COJATA,-15.00817578389182,-69.39317665753107
210603,PUNO,HUANCANE,HUATASANI,-15.018930173919982,-69.79961623658278
210604,PUNO,HUANCANE,INCHUPALLA,-15.00086087960526,-69.64460921480615
210605,PUNO,HUANCANE,PUSI,-15.440919383568103,-69.9896661154463
210606,PUNO,HUANCANE,ROSASPATA,-15.209510522883997,-69.48742902899227
210607,PUNO,HUANCANE,TARACO,-15.308095635060223,-69.92753483026942
210608,PUNO,HUANCANE,VILQUE CHICO,-15.138005927078723,-69.60950267659946
210701,PUNO,LAMPA,LAMPA,-15.355980273952518,-70.41090311367067
210702,PUNO,LAMPA,CABANILLA,-15.56937577713125,-70.39008997469975
210703,PUNO,LAMPA,CALAPUJA,-15.311058326826744,-70.23646959875575
210704,PUNO,LAMPA,NICASIO,-15.218355967414585,-70.29121835129335
210705,PUNO,LAMPA,OCUVIRI,-15.182917523619594,-70.85010516387351
210706,PUNO,LAMPA,PALCA,-15.299321133558546,-70.60938699410151
210707,PUNO,LAMPA,PARATIA,-15.467547046567562,-70.70475577898297
210708,PUNO,LAMPA,PUCARA,-15.079468327314537,-70.45052782411742
210709,PUNO,LAMPA,SANTA LUCIA,-15.6014592827753,-70.78455367216087
210710,PUNO,LAMPA,VILAVILA,-15.174960298212156,-70.65034831354302
210801,PUNO,MELGAR,AYAVIRI,-14.931554836791097,-70.60575814615233
210802,PUNO,MELGAR,ANTAUTA,-14.354646352674722,-70.38414063132717
210803,PUNO,MELGAR,CUPI,-14.890096462786369,-70.89425925804069
210804,PUNO,MELGAR,LLALLI,-14.987465592565426,-70.9270808758144
210805,PUNO,MELGAR,MACARI,-14.71142139408935,-70.93218058425519
210806,PUNO,MELGAR,NUÑOA,-14.356796725364447,-70.67058666661363
210807,PUNO,MELGAR,ORURILLO,-14.686278461832957,-70.4876365180465
210808,PUNO,MELGAR,SANTA ROSA,-14.574339686071712,-70.81201905506401
210809,PUNO,MELGAR,UMACHIRI,-14.878577014528785,-70.74898534120487
210901,PUNO,MOHO,MOHO,-15.350801798562848,-69.44760797793164
210902,PUNO,MOHO,CONIMA,-15.449304699482386,-69.41204355642932
210903,PUNO,MOHO,HUAYRAPATA,-15.27609239378472,-69.29563489796594
210904,PUNO,MOHO,TILALI,-15.491678287125604,-69.34207749709729
211001,PUNO,SAN ANTONIO DE PUTINA,PUTINA,-14.709168982511573,-69.8344865324786
211002,PUNO,SAN ANTONIO DE PUTINA,ANANEA,-14.69248649982838,-69.5049866842734
211003,PUNO,SAN ANTONIO DE PUTINA,PEDRO VILCA APAZA,-15.018387260055013,-69.91425476664126
211004,PUNO,SAN ANTONIO DE PUTINA,QUILCAPUNCU,-14.846968178900555,-69.6393112762315
211005,PUNO,SAN ANTONIO DE PUTINA,SINA,-14.51144934602752,-69.24002952300131
211101,PUNO,SAN ROMAN,JULIACA,-15.459900197399076,-70.21545015456977
211102,PUNO,SAN ROMAN,CABANA,-15.642881039657212,-70.27982871428283
211103,PUNO,SAN ROMAN,CABANILLAS,-15.853368526672577,-70.62245722724009
211104,PUNO,SAN ROMAN,CARACOTO,-15.557465666736746,-70.087901481531
211105,PUNO,SAN ROMAN,SAN MIGUEL,-15.406228724439625,-70.12641874299065
211201,PUNO,SANDIA,SANDIA,-14.291931391397599,-69.43696048091428
211202,PUNO,SANDIA,CUYOCUYO,-14.523814074823859,-69.55766800551534
211203,PUNO,SANDIA,LIMBANI,-13.778429048305604,-69.60743277923059
211204,PUNO,SANDIA,PATAMBUCO,-14.310106892272602,-69.63123509806663
211205,PUNO,SANDIA,PHARA,-14.067872862580579,-69.58504568435504
211206,PUNO,SANDIA,QUIACA,-14.467273492800706,-69.35618991761645
211207,PUNO,SANDIA,SAN JUAN DEL ORO,-14.193965160650784,-69.1004550262834
211208,PUNO,SANDIA,YANAHUAYA,-14.331141817682862,-69.12705547129285
211209,PUNO,SANDIA,ALTO INAMBARI,-14.03197949749489,-69.33441866895805
211210,PUNO,SANDIA,SAN PEDRO DE PUTINA PUNCO,-13.548634494557927,-69.14799048816992
211301,PUNO,YUNGUYO,YUNGUYO,-16.282806150462957,-69.09019322758041
211302,PUNO,YUNGUYO,ANAPIA,-16.32538349831266,-68.87882682623093
211303,PUNO,YUNGUYO,COPANI,-16.371332749228422,-69.07306069437068
211304,PUNO,YUNGUYO,CUTURAPI,-16.293085711493198,-69.1805682336535
211305,PUNO,YUNGUYO,OLLARAYA,-16.235926985456786,-68.99695564393755
211306,PUNO,YUNGUYO,TINICACHI,-16.19796883108329,-68.97151547919708
211307,PUNO,YUNGUYO,UNICACHI,-16.22461520762063,-68.9654273350004
220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,-5.768325410845585,-77.16990480015232
220102,SAN MARTIN,MOYOBAMBA,CALZADA,-6.0145394665180145,-77.09575539639553
220103,SAN MARTIN,MOYOBAMBA,HABANA,-6.088901864108737,-77.10009370246632
220104,SAN MARTIN,MOYOBAMBA,JEPELACIO,-6.17353651736312,-76.92180246194161
220105,SAN MARTIN,MOYOBAMBA,SORITOR,-6.272742731640119,-77.0541424984035
220106,SAN MARTIN,MOYOBAMBA,YANTALO,-5.963782465959026,-77.06637360335426
220201,SAN MARTIN,BELLAVISTA,BELLAVISTA,-6.991023906786796,-76.60060811514845
220202,SAN MARTIN,BELLAVISTA,ALTO BIAVO,-7.822110869278656,-76.2741226660748
220203,SAN MARTIN,BELLAVISTA,BAJO BIAVO,-7.184167584284162,-76.34137798600841
220204,SAN MARTIN,BELLAVISTA,HUALLAGA,-7.294328598734931,-76.5686720517794
220205,SAN MARTIN,BELLAVISTA,SAN PABLO,-6.83887049661567,-76.5865247964696
220206,SAN MARTIN,BELLAVISTA,SAN RAFAEL,-7.026493850468892,-76.49566931108872
220301,SAN MARTIN,EL DORADO,SAN JOSE DE SISA,-6.611651352441055,-76.720234853229
220302,SAN MARTIN,EL DORADO,AGUA BLANCA,-6.7241736441786015,-76.7056692064869
220303,SAN MARTIN,EL DORADO,SAN MARTIN,-6.423286057462263,-76.83734094690455
220304,SAN MARTIN,EL DORADO,SANTA ROSA,-6.705345648758017,-76.59921851623697
220305,SAN MARTIN,EL DORADO,SHATOJA,-6.523845604108449,-76.69906217720897
220401,SAN MARTIN,HUALLAGA,SAPOSOA,-6.888838496241556,-76.87375396058226
220402,SAN MARTIN,HUALLAGA,ALTO SAPOSOA,-6.601861499163405,-76.96311530839837
220403,SAN MARTIN,HUALLAGA,EL ESLABON,-6.9915553795618335,-76.70581379418627
220404,SAN MARTIN,HUALLAGA,PISCOYACU,-7.014138026821473,-76.83417027031541
220405,SAN MARTIN,HUALLAGA,SACANCHE,-7.089546999192535,-76.76280915417476
220406,SAN MARTIN,HUALLAGA,TINGO DE SAPOSOA,-7.064446651233722,-76.65650845750127
220501,SAN MARTIN,LAMAS,LAMAS,-6.399060252805533,-76.52604198042168
220502,SAN MARTIN,LAMAS,ALONSO DE ALVARADO,-6.311313775987218,-76.77294844314935
220503,SAN MARTIN,LAMAS,BARRANQUITA,-6.306275441826591,-76.04870863350692
220504,SAN MARTIN,LAMAS,CAYNARACHI,-6.195326584623216,-76.3342373769515
220505,SAN MARTIN,LAMAS,CUÑUMBUQUI,-6.615653510151184,-76.46836641752776
220506,SAN MARTIN,LAMAS,PINTO RECODO,-6.157751190911639,-76.71294247502337
220507,SAN MARTIN,LAMAS,RUMISAPA,-6.443756166349517,-76.47257235949455
220508,SAN MARTIN,LAMAS,SAN ROQUE DE CUMBAZA,-6.203746264637788,-76.5385623690677
220509,SAN MARTIN,LAMAS,SHANAO,-6.40813284211746,-76.57785081657825
220510,SAN MARTIN,LAMAS,TABALOSOS,-6.388650343936295,-76.65523782128817
220511,SAN MARTIN,LAMAS,ZAPATERO,-6.550120780504129,-76.53068339642998
220601,SAN MARTIN,MARISCAL CACERES,JUANJUI,-7.244816662649612,-76.76800448269327
220602,SAN MARTIN,MARISCAL CACERES,CAMPANILLA,-7.652071210005366,-76.80913944999968
220603,SAN MARTIN,MARISCAL CACERES,HUICUNGO,-7.259281749663621,-77.32157545382542
220604,SAN MARTIN,MARISCAL CACERES,PACHIZA,-6.969302937135213,-77.04329543886584
220605,SAN MARTIN,MARISCAL CACERES,PAJARILLO,-7.315172488366053,-76.63547097674387
220701,SAN MARTIN,PICOTA,PICOTA,-6.964502037659742,-76.33157540197766
220702,SAN MARTIN,PICOTA,BUENOS AIRES,-6.739714602616154,-76.39702978643194
220703,SAN MARTIN,PICOTA,CASPISAPA,-6.9205064079628285,-76.42201179647688
220704,SAN MARTIN,PICOTA,PILLUANA,-6.783422561114516,-76.26897005058619
220705,SAN MARTIN,PICOTA,PUCACACA,-6.840233016098668,-76.36304630548258
220706,SAN MARTIN,PICOTA,SAN CRISTOBAL,-6.978509200933353,-76.42885227960886
220707,SAN MARTIN,PICOTA,SAN HILARION,-6.939492314728745,-76.48684528707506
220708,SAN MARTIN,PICOTA,SHAMBOYACU,-7.051768630560191,-76.09455928557493
220709,SAN MARTIN,PICOTA,TINGO DE PONASA,-6.97034379713815,-76.21211452765236
220710,SAN MARTIN,PICOTA,TRES UNIDOS,-6.817432586323266,-76.12861752665805
220801,SAN MARTIN,RIOJA,RIOJA,-6.078688368733919,-77.20989532895214
220802,SAN MARTIN,RIOJA,AWAJUN,-5.85918840977658,-77.43650730860165
220803,SAN MARTIN,RIOJA,ELIAS SOPLIN VARGAS,-6.046388882592007,-77.29729632543759
220804,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,-5.9443571519240175,-77.37224524076747
220805,SAN MARTIN,RIOJA,PARDO MIGUEL,-5.748707120872846,-77.63414665753756
220806,SAN MARTIN,RIOJA,POSIC,-5.982820405983338,-77.17216790091545
220807,SAN MARTIN,RIOJA,SAN FERNANDO,-5.858967768164218,-77.27489200282841
220808,SAN MARTIN,RIOJA,YORONGOS,-6.17529926495044,-77.16171861498711
220809,SAN MARTIN,RIOJA,YURACYACU,-5.9353867561259515,-77.2327670862108
220901,SAN MARTIN,SAN MARTIN,TARAPOTO,-6.494207542764138,-76.36964364808264
220902,SAN MARTIN,SAN MARTIN,ALBERTO LEVEAU,-6.683666945249261,-76.26012133026586
220903,SAN MARTIN,SAN MARTIN,CACATACHI,-6.4678117122647585,-76.43841145493462
220904,SAN MARTIN,SAN MARTIN,CHAZUTA,-6.617967285249746,-75.9894908244876
220905,SAN MARTIN,SAN MARTIN,CHIPURANA,-6.434032088310321,-75.6668363245984
220906,SAN MARTIN,SAN MARTIN,EL PORVENIR,-6.24499797609123,-75.86476608427945
220907,SAN MARTIN,SAN MARTIN,HUIMBAYOC,-6.638633334897155,-75.71362555556261
220908,SAN MARTIN,SAN MARTIN,JUAN GUERRA,-6.621258363599295,-76.35067927426368
220909,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,-6.47725901212345,-76.27226771941581
220910,SAN MARTIN,SAN MARTIN,MORALES,-6.508047874368929,-76.41699573927329
220911,SAN MARTIN,SAN MARTIN,PAPAPLAYA,-6.242804537796389,-75.63821117156814
220912,SAN MARTIN,SAN MARTIN,SAN ANTONIO,-6.399339134726208,-76.38208973020775
220913,SAN MARTIN,SAN MARTIN,SAUCE,-6.702759547654839,-76.2046188508798
220914,SAN MARTIN,SAN MARTIN,SHAPAJA,-6.588295995419837,-76.21326739366253
221001,SAN MARTIN,TOCACHE,TOCACHE,-8.273443721388626,-76.55231993614454
221002,SAN MARTIN,TOCACHE,NUEVO PROGRESO,-8.525642807988373,-76.21253631053906
221003,SAN MARTIN,TOCACHE,POLVORA,-8.015653950528904,-76.79898047893894
221004,SAN MARTIN,TOCACHE,SHUNTE,-8.423262154672125,-76.87670307739934
221005,SAN MARTIN,TOCACHE,UCHIZA,-8.377394299154004,-76.39786263148063
221006,SAN MARTIN,TOCACHE,SANTA LUCIA,-8.299115369248565,-76.4321869125939
230101,TACNA,TACNA,TACNA,-18.112971348279554,-70.16862034678545
230102,TACNA,TACNA,ALTO DE LA ALIANZA,-17.833356086785205,-70.27889591897164
230103,TACNA,TACNA,CALANA,-17.954217190790555,-70.14622312569966
230104,TACNA,TACNA,CIUDAD NUEVA,-17.85783654269987,-70.19033798966728
230105,TACNA,TACNA,INCLAN,-17.68116481017258,-70.42356526142856
230106,TACNA,TACNA,PACHIA,-17.78480338434783,-70.02359396285455
230107,TACNA,TACNA,PALCA,-17.656937494534,-69.76403072406612
230108,TACNA,TACNA,POCOLLAY,-18.007724211468137,-70.07413868268411
230109,TACNA,TACNA,SAMA,-17.957017213498922,-70.66770767406837
230110,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,-18.107669353212923,-70.24094516030043
230111,TACNA,TACNA,LA YARADA LOS PALOS,-18.2002812739334,-70.43905732741557
230201,TACNA,CANDARAVE,CANDARAVE,-17.0419322250297,-70.24785660826065
230202,TACNA,CANDARAVE,CAIRANI,-17.187829020073476,-70.34082336705572
230203,TACNA,CANDARAVE,CAMILACA,-17.165068685067485,-70.43274371043887
230204,TACNA,CANDARAVE,CURIBAYA,-17.39413205575198,-70.33387801900322
230205,TACNA,CANDARAVE,HUANUARA,-17.308536023814877,-70.33046361720139
230206,TACNA,CANDARAVE,QUILAHUANI,-17.33287562569364,-70.25681957856703
230301,TACNA,JORGE BASADRE,LOCUMBA,-17.604229696574656,-70.73305591668552
230302,TACNA,JORGE BASADRE,ILABAYA,-17.383760271148947,-70.5709798070673
230303,TACNA,JORGE BASADRE,ITE,-17.805176999440636,-70.93369190663282
230401,TACNA,TARATA,TARATA,-17.377032500038958,-69.75135555119624
230402,TACNA,TARATA,HEROES ALBARRACIN,-17.499409270795244,-70.21453837312029
230403,TACNA,TARATA,ESTIQUE,-17.62370110354204,-70.02511155196399
230404,TACNA,TARATA,ESTIQUE-PAMPA,-17.612521340900276,-70.11384823976404
230405,TACNA,TARATA,SITAJARA,-17.394568559752724,-70.1533889881422
230406,TACNA,TARATA,SUSAPAYA,-17.224565696564927,-70.04667723325204
230407,TACNA,TARATA,TARUCACHI,-17.501881532709547,-69.95804788670546
230408,TACNA,TARATA,TICACO,-17.33475295080634,-69.96359949764366
240101,TUMBES,TUMBES,TUMBES,-3.549715599129913,-80.41797481181055
240102,TUMBES,TUMBES,CORRALES,-3.598765379398737,-80.50347933091517
240103,TUMBES,TUMBES,LA CRUZ,-3.6711515661076075,-80.56647952805362
240104,TUMBES,TUMBES,PAMPAS DE HOSPITAL,-3.851749083688418,-80.35635802136306
240105,TUMBES,TUMBES,SAN JACINTO,-3.9059381157556547,-80.51091289339402
240106,TUMBES,TUMBES,SAN JUAN DE LA VIRGEN,-3.6585909118234983,-80.36291887869338
240201,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,-3.816115677139566,-80.7042574647543
240202,TUMBES,CONTRALMIRANTE VILLAR,CASITAS,-4.033834692974313,-80.65927501521286
240203,TUMBES,CONTRALMIRANTE VILLAR,CANOAS DE PUNTA SAL,-4.040947806185073,-80.89072383861102
240301,TUMBES,ZARUMILLA,ZARUMILLA,-3.4646451550029527,-80.30214961807332
240302,TUMBES,ZARUMILLA,AGUAS VERDES,-3.4915162046120183,-80.24244514511635
240303,TUMBES,ZARUMILLA,MATAPALO,-3.7676269391521835,-80.22853960511407
240304,TUMBES,ZARUMILLA,PAPAYAL,-3.5720650889995818,-80.28875780922631
250101,UCAYALI,CORONEL PORTILLO,CALLERIA,-7.9650521054984385,-74.16019126721896
250102,UCAYALI,CORONEL PORTILLO,CAMPOVERDE,-8.520567089300357,-74.84550714144378
250103,UCAYALI,CORONEL PORTILLO,IPARIA,-9.442987913667915,-74.13722398904335
250104,UCAYALI,CORONEL PORTILLO,MASISEA,-8.955912294208225,-73.68654282122634
